namespace_prefix	namespace_name	repository	repository_url	classification	confirmation_evidence	local_evidence_paths
stitch	STITCH	stitch-chemical-links	https://github.com/biobricks-ai/stitch-chemical-links	primary-registered-resource	registry provider domain plus namespace-specific metadata token: stitch.embl.de; stitch	/mnt/raid2/biobricks/stitch-chemical-links/.bb/brick.jsonld;/mnt/raid2/biobricks/stitch-chemical-links/.bb/source.jsonld;/mnt/raid2/biobricks/stitch-chemical-links/dvc.yaml;/mnt/raid2/biobricks/stitch-chemical-links/stages/01_download.py
stitch	STITCH	stitch-chemical-protein-links	https://github.com/biobricks-ai/stitch-chemical-protein-links	primary-registered-resource	registry provider domain plus namespace-specific metadata token: stitch.embl.de; stitch	/mnt/raid2/biobricks/stitch-chemical-protein-links/.bb/brick.jsonld;/mnt/raid2/biobricks/stitch-chemical-protein-links/.bb/source.jsonld;/mnt/raid2/biobricks/stitch-chemical-protein-links/dvc.yaml;/mnt/raid2/biobricks/stitch-chemical-protein-links/stages/01_download.py
ttd.target	TTD Target	therapeutic-target-database	https://github.com/biobricks-ai/therapeutic-target-database	primary-registered-resource	exact registry resource URL plus namespace-specific repository metadata: https://db.idrblab.net/ttd|registry provider domain plus namespace-specific metadata token: db.idrblab.net; target	/mnt/raid2/biobricks/therapeutic-target-database/.bb/brick.jsonld;/mnt/raid2/biobricks/therapeutic-target-database/README.md;/mnt/raid2/biobricks/therapeutic-target-database/dvc.yaml;/mnt/raid2/biobricks/therapeutic-target-database/stages/01_download_build.py
unii	UNII	fda-unii-rdf	https://github.com/biobricks-ai/fda-unii-rdf	primary-registered-resource	exact registry resource URL plus namespace-specific repository metadata: https://precision.fda.gov/uniisearch|exact registry resource URL plus namespace-specific repository metadata: https://precision.fda.gov/uniisearch/srs/unii|registry provider domain plus namespace-specific metadata token: precision.fda.gov; unii	/mnt/raid2/biobricks/fda-unii-rdf/dvc.yaml;/mnt/raid2/biobricks/fda-unii-rdf/stages/01_convert_rdf.py
unii	UNII	unii-fda	https://github.com/biobricks-ai/unii-fda	primary-registered-resource	exact registry resource URL plus namespace-specific repository metadata: https://precision.fda.gov/uniisearch|registry provider domain plus namespace-specific metadata token: precision.fda.gov; unii	/mnt/raid2/biobricks/unii-fda/.bb/brick.jsonld;/mnt/raid2/biobricks/unii-fda/.bb/source.jsonld;/mnt/raid2/biobricks/unii-fda/dvc.yaml;/mnt/raid2/biobricks/unii-fda/stages/01_download.py
unii	UNII	unii-fda-rdf	https://github.com/biobricks-ai/unii-fda-rdf	primary-registered-resource	exact registry resource URL plus namespace-specific repository metadata: https://precision.fda.gov/uniisearch|registry provider domain plus namespace-specific metadata token: precision.fda.gov; unii	/home/insilica/git/com.toxindex/kg/graphs/unii-fda-rdf/README.md;/home/insilica/git/com.toxindex/kg/graphs/unii-fda-rdf/dvc.yaml;/home/insilica/git/com.toxindex/kg/graphs/unii-fda-rdf/stages/convert.py;/home/insilica/git/com.toxindex/kg/graphs/unii-fda-rdf/health/build-status.json
uniprot	UniProt Knowledgebase	uniprot	https://github.com/biobricks-ai/uniprot	primary-registered-resource	registry provider domain plus namespace-specific metadata token: www.uniprot.org; uniprot	/mnt/raid2/biobricks/uniprot/.bb/brick.jsonld;/mnt/raid2/biobricks/uniprot/.bb/source.jsonld;/mnt/raid2/biobricks/uniprot/README.md;/mnt/raid2/biobricks/uniprot/dvc.yaml
uniprot	UniProt Knowledgebase	uniprot-kg	https://github.com/biobricks-ai/uniprot-kg	primary-registered-resource	registry provider domain plus namespace-specific metadata token: www.uniprot.org; uniprot	/mnt/raid2/biobricks/uniprot-kg/README.md;/mnt/raid2/biobricks/uniprot-kg/dvc.yaml
uniprot	UniProt Knowledgebase	uniprot-rdf	https://github.com/biobricks-ai/uniprot-rdf	primary-registered-resource	registry provider domain plus namespace-specific metadata token: purl.uniprot.org; uniprot	/home/insilica/git/com.toxindex/kg/graphs/uniprot-rdf/README.md;/home/insilica/git/com.toxindex/kg/graphs/uniprot-rdf/dvc.yaml;/home/insilica/git/com.toxindex/kg/graphs/uniprot-rdf/stages/01_download.py;/home/insilica/git/com.toxindex/kg/graphs/uniprot-rdf/stages/00_probe_reference.py
uniprot.chain	UniProt Chain	uniprot	https://github.com/biobricks-ai/uniprot	primary-registered-resource	registry provider domain plus namespace-specific metadata token: www.uniprot.org; uniprot	/mnt/raid2/biobricks/uniprot/.bb/brick.jsonld;/mnt/raid2/biobricks/uniprot/.bb/source.jsonld;/mnt/raid2/biobricks/uniprot/README.md;/mnt/raid2/biobricks/uniprot/dvc.yaml
uniprot.chain	UniProt Chain	uniprot-kg	https://github.com/biobricks-ai/uniprot-kg	primary-registered-resource	registry provider domain plus namespace-specific metadata token: www.uniprot.org; uniprot	/mnt/raid2/biobricks/uniprot-kg/README.md;/mnt/raid2/biobricks/uniprot-kg/dvc.yaml
uniprot.chain	UniProt Chain	uniprot-rdf	https://github.com/biobricks-ai/uniprot-rdf	primary-registered-resource	registry provider domain plus namespace-specific metadata token: purl.uniprot.org; uniprot	/home/insilica/git/com.toxindex/kg/graphs/uniprot-rdf/README.md;/home/insilica/git/com.toxindex/kg/graphs/uniprot-rdf/dvc.yaml;/home/insilica/git/com.toxindex/kg/graphs/uniprot-rdf/stages/01_download.py;/home/insilica/git/com.toxindex/kg/graphs/uniprot-rdf/stages/00_probe_reference.py
uniprot.isoform	UniProt Isoform	uniprot	https://github.com/biobricks-ai/uniprot	primary-registered-resource	registry provider domain plus namespace-specific metadata token: www.uniprot.org; uniprot	/mnt/raid2/biobricks/uniprot/.bb/brick.jsonld;/mnt/raid2/biobricks/uniprot/.bb/source.jsonld;/mnt/raid2/biobricks/uniprot/README.md;/mnt/raid2/biobricks/uniprot/dvc.yaml
uniprot.isoform	UniProt Isoform	uniprot-kg	https://github.com/biobricks-ai/uniprot-kg	primary-registered-resource	registry provider domain plus namespace-specific metadata token: www.uniprot.org; uniprot	/mnt/raid2/biobricks/uniprot-kg/README.md;/mnt/raid2/biobricks/uniprot-kg/dvc.yaml
uniprot.isoform	UniProt Isoform	uniprot-rdf	https://github.com/biobricks-ai/uniprot-rdf	primary-registered-resource	registry provider domain plus namespace-specific metadata token: purl.uniprot.org; uniprot	/home/insilica/git/com.toxindex/kg/graphs/uniprot-rdf/README.md;/home/insilica/git/com.toxindex/kg/graphs/uniprot-rdf/dvc.yaml;/home/insilica/git/com.toxindex/kg/graphs/uniprot-rdf/stages/01_download.py;/home/insilica/git/com.toxindex/kg/graphs/uniprot-rdf/stages/00_probe_reference.py
wikidata	Wikidata	biobricks-wikidata	https://github.com/biobricks-ai/biobricks-wikidata	primary-registered-resource	exact registry resource URL plus namespace-specific repository metadata: http://www.wikidata.org/entity|registry provider domain plus namespace-specific metadata token: www.wikidata.org; wikidata	/mnt/raid2/biobricks/biobricks-wikidata/.bb/brick.jsonld;/mnt/raid2/biobricks/biobricks-wikidata/README.md;/mnt/raid2/biobricks/biobricks-wikidata/dvc.yaml;/mnt/raid2/biobricks/biobricks-wikidata/stages/01_download.py
wikipathways	WikiPathways	wikipathways	https://github.com/biobricks-ai/wikipathways	primary-registered-resource	registry provider domain plus namespace-specific metadata token: www.wikipathways.org; wikipathways	/mnt/raid2/biobricks/wikipathways/.bb/brick.jsonld;/mnt/raid2/biobricks/wikipathways/README.md;/mnt/raid2/biobricks/wikipathways/dvc.yaml;/mnt/raid2/biobricks/wikipathways/stages/01_download.py
